TITLE = "Example : Job-C3D8-cantilever-beam-rho7800-dyna"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             77   4.683291E-03  -4.438078E-01  -4.929302E-02   9.675272E-05  -2.976523E-05  -2.976523E-05  -1.578777E-06   2.423779E-05  -1.578701E-06   2.013891E+01  -2.986086E-01  -2.986086E-01  -1.275166E-01   1.957667E+00  -1.275105E-01
             78   1.167936E-01  -4.460590E-01  -4.897441E-02   2.924306E-03  -4.502391E-04  -9.220675E-04   8.242473E-06  -1.108466E-05   4.002359E-05   6.604185E+02   1.152997E+02   3.908129E+01   6.657382E-01  -8.952998E-01   3.232674E+00
             79  -1.196491E-01  -4.440840E-01  -5.359304E-02  -2.924721E-03   4.625520E-04   8.752512E-04  -2.058160E-05   2.526293E-04  -2.058217E-05  -6.647162E+02  -1.175413E+02  -5.087448E+01  -1.662360E+00   2.040467E+01  -1.662406E+00
             80  -7.786318E-03  -4.417712E-01  -4.938942E-02  -1.820531E-04   5.970608E-05   1.928016E-05  -2.632640E-05   2.442864E-04  -5.042664E-07  -4.189553E+01  -2.842119E+00  -9.372461E+00  -2.126363E+00   1.973082E+01  -4.072921E-02
             81   1.041874E-01  -4.434869E-01  -4.463422E-02   2.537351E-03  -3.431399E-04  -8.680380E-04  -2.299060E-05   2.183156E-04  -3.366444E-06   5.705509E+02   1.052407E+02   2.044951E+01  -1.856933E+00   1.763319E+01  -2.719051E-01
             82  -1.078719E-01  -5.625452E-01  -5.861227E-02  -2.509014E-03   4.962617E-04   7.927437E-04   6.263706E-05  -1.936956E-04  -5.861179E-05  -5.531111E+02  -6.764344E+01  -1.975020E+01   5.059147E+00  -1.564465E+01  -4.734029E+00
             83   1.904217E-02  -5.600639E-01  -6.292143E-02   1.037646E-04  -2.687820E-05  -5.190735E-05   8.784340E-05  -9.009379E-05   1.629998E-05   1.978828E+01  -1.315558E+00  -5.358728E+00   7.095044E+00  -7.276806E+00   1.316537E+00
             84   1.469572E-01  -5.628140E-01  -6.642858E-02   4.331833E-03  -5.500181E-04  -9.627164E-04   4.122527E-05  -1.133346E-04   4.122537E-05   1.041302E+03   2.526955E+02   1.860289E+02   3.329734E+00  -9.153948E+00   3.329741E+00
             85  -1.207881E-01  -5.649174E-01  -6.257599E-02  -2.648287E-03   3.692585E-04   8.208154E-04  -1.723879E-05   2.444169E-05  -5.983732E-05  -6.044682E+02  -1.170186E+02  -4.407483E+01  -1.392364E+00   1.974136E+00  -4.833014E+00
             86   5.074791E-03  -5.630711E-01  -6.266189E-02   1.045509E-04  -2.703870E-05  -2.703870E-05  -2.397316E-05   9.609967E-05  -2.397317E-05   2.300404E+01   1.747264E+00   1.747264E+00  -1.936294E+00   7.761896E+00  -1.936294E+00
             87   1.312303E-01  -5.651878E-01  -6.161499E-02   2.621225E-03  -4.233359E-04  -8.110052E-04   1.629997E-05   1.059379E-04   8.784334E-05   5.914549E+02   9.964127E+01   3.701777E+01   1.316536E+00   8.556525E+00   7.095039E+00
             88  -1.339339E-01  -5.632058E-01  -6.682043E-02  -2.750386E-03   4.361889E-04   8.488872E-04  -4.285372E-05   2.457821E-04  -4.285362E-05  -6.218210E+02  -1.070666E+02  -4.040000E+01  -3.461262E+00   1.985163E+01  -3.461254E+00
             89  -8.600050E-03  -5.610249E-01  -6.265104E-02  -1.308264E-04   3.668841E-05  -2.170055E-06  -5.983726E-05   2.204734E-04  -1.723877E-05  -3.280159E+01  -5.741501E+00  -1.201864E+01  -4.833010E+00   1.780747E+01  -1.392363E+00
             90   1.165043E-01  -5.628389E-01  -5.831852E-02   2.525906E-03  -3.628120E-04  -6.592940E-04  -5.861192E-05   1.983679E-04   6.263719E-05   5.902221E+02   1.235831E+02   7.568981E+01  -4.734040E+00   1.602203E+01   5.059158E+00
             91  -1.201043E-01  -6.955418E-01  -7.215944E-02  -2.446487E-03   1.881508E-04   8.632240E-04   5.338172E-04  -2.846260E-04   2.184778E-05  -5.642249E+02  -1.386296E+02  -2.957930E+01   4.311600E+01  -2.298902E+01   1.764629E+00
             92   1.823049E-02  -6.946011E-01  -7.729583E-02  -1.623374E-04  -3.809555E-04   2.377359E-05   1.177653E-03  -4.457831E-04  -1.872721E-04  -8.916551E+01  -1.244807E+02  -5.910142E+01   9.511816E+01  -3.600556E+01  -1.512583E+01
             93   1.725231E-01  -6.993514E-01  -8.448425E-02   5.113188E-03  -9.500618E-04  -1.362760E-03   1.775523E-03  -8.495875E-04   1.146158E-03   1.165251E+03   1.858035E+02   1.191368E+02   1.434077E+02  -6.862053E+01   9.257432E+01
             94  -1.338700E-01  -6.978320E-01  -7.647556E-02  -2.616367E-03   3.052628E-04   8.582237E-04   6.684198E-04  -9.056479E-05  -3.752787E-05  -5.986659E+02  -1.267104E+02  -3.738589E+01   5.398775E+01  -7.314848E+00  -3.031097E+00
             95   5.728800E-03  -6.963056E-01  -7.741470E-02   1.308017E-04  -2.119611E-05  -2.119611E-05   5.203372E-04  -1.194885E-04  -1.090279E-04   3.184066E+01   7.287163E+00   7.287163E+00   4.202723E+01  -9.650996E+00  -8.806099E+00
             96   1.430059E-01  -6.980439E-01  -7.767045E-02   2.355123E-03  -3.476550E-04  -1.165083E-03   4.420930E-04  -2.497513E-04   5.482884E-04   4.825012E+02   4.589858E+01  -8.614741E+01   3.570751E+01  -2.017222E+01   4.428483E+01
             97  -1.471529E-01  -6.956088E-01  -8.074168E-02  -2.643798E-03   4.405249E-04   8.532234E-04   5.655337E-04   1.434658E-04  -6.383145E-05  -5.906387E+02  -9.240196E+01  -2.573529E+01   4.567772E+01   1.158762E+01  -5.155617E+00
             98  -9.094582E-03  -6.934062E-01  -7.708387E-02  -9.890636E-05   7.409672E-05  -6.616581E-05   5.918372E-04   1.054670E-04   3.905469E-05  -2.699921E+01   9.474439E-01  -2.171035E+01   4.780223E+01   8.518486E+00   3.154417E+00
             99   1.294465E-01  -6.948678E-01  -7.283342E-02   2.588434E-03  -2.923315E-04  -9.674047E-04   6.512129E-04   1.074375E-04  -9.554798E-05   5.791085E+02   1.137541E+02   4.703764E+00   5.259797E+01   8.677641E+00  -7.717337E+00

