TITLE = "Example : Job-27"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             57  -4.482482E-03  -4.414874E-03   7.063367E-04  -9.950672E-04   3.038781E-04   2.790286E-04  -1.482808E-05  -1.143472E-05   3.854676E-06  -2.106765E+02  -8.468332E-01  -4.860987E+00  -1.197652E+00  -9.235734E-01   3.113392E-01
             58  -6.272133E-17  -4.008484E-03  -2.460820E-17  -1.495230E-17   4.882298E-18   4.288622E-18  -1.819308E-05  -1.743216E-05  -2.181265E-18  -3.105960E-12   9.237056E-14   3.108624E-15  -1.469441E+00  -1.407982E+00  -1.761341E-13
             59   4.482482E-03  -4.414874E-03  -7.063367E-04   9.950672E-04  -3.038781E-04  -2.790286E-04  -1.482808E-05  -1.143472E-05  -3.854676E-06   2.106765E+02   8.468332E-01   4.860987E+00  -1.197652E+00  -9.235734E-01  -3.113392E-01
             60   9.009516E-03  -5.527874E-03  -1.383589E-03   1.928807E-03  -4.452003E-04  -5.547499E-04   6.389071E-06  -9.276731E-07  -2.791253E-05   4.241111E+02   4.061758E+01   2.292110E+01   5.160404E-01  -7.492744E-02  -2.254474E+00
             61  -8.963263E-03  -5.835476E-03   1.625749E-16  -1.909072E-03   4.476230E-04   5.534357E-04  -5.154237E-06  -2.778268E-19   2.303972E-17  -4.183979E+02  -3.770099E+01  -2.060816E+01  -4.163038E-01  -2.242651E-14   1.860956E-12
             62  -4.421382E-03  -4.716418E-03   6.276551E-17  -9.921672E-04   3.074475E-04   2.825347E-04  -3.833111E-05  -1.812651E-19   7.636637E-18  -2.089994E+02   9.383402E-01  -3.086044E+00  -3.095974E+00  -1.487699E-14   6.168260E-13
             63  -7.108118E-17  -4.298238E-03  -3.698417E-17  -1.618168E-17   4.126745E-18   5.147243E-18  -4.916559E-05  -3.134022E-19  -2.692453E-18  -3.475886E-12  -1.705303E-13  -1.287859E-14  -3.971067E+00  -2.486900E-14  -2.174155E-13
             64   4.421382E-03  -4.716418E-03  -1.363903E-16   9.921672E-04  -3.074475E-04  -2.825347E-04  -3.833111E-05  -4.565508E-19  -1.296405E-17   2.089994E+02  -9.383402E-01   3.086044E+00  -3.095974E+00  -3.730349E-14  -1.047523E-12
             65   8.963263E-03  -5.835476E-03  -2.348459E-16   1.909072E-03  -4.476230E-04  -5.534357E-04  -5.154237E-06  -8.368686E-19  -2.895497E-17   4.183979E+02   3.770099E+01   2.060816E+01  -4.163038E-01  -6.639134E-14  -2.338629E-12
             66  -9.009516E-03  -5.527874E-03  -1.383589E-03  -1.928807E-03   4.452003E-04   5.547499E-04   6.389071E-06   9.276731E-07  -2.791253E-05  -4.241111E+02  -4.061758E+01  -2.292110E+01   5.160404E-01   7.492744E-02  -2.254474E+00
             67  -4.482482E-03  -4.414874E-03  -7.063367E-04  -9.950672E-04   3.038781E-04   2.790286E-04  -1.482808E-05   1.143472E-05  -3.854676E-06  -2.106765E+02  -8.468332E-01  -4.860987E+00  -1.197652E+00   9.235734E-01  -3.113392E-01
             68  -8.138718E-17  -4.008484E-03  -5.032962E-17  -1.755389E-17   5.875021E-18   5.194313E-18  -1.819308E-05   1.743216E-05  -2.059744E-18  -3.614442E-12   1.678657E-13   5.240253E-14  -1.469441E+00   1.407982E+00  -1.665095E-13
             69   4.482482E-03  -4.414874E-03   7.063367E-04   9.950672E-04  -3.038781E-04  -2.790286E-04  -1.482808E-05   1.143472E-05   3.854676E-06   2.106765E+02   8.468332E-01   4.860987E+00  -1.197652E+00   9.235734E-01   3.113392E-01
             70   9.009516E-03  -5.527874E-03   1.383589E-03   1.928807E-03  -4.452003E-04  -5.547499E-04   6.389071E-06   9.276731E-07   2.791253E-05   4.241111E+02   4.061758E+01   2.292110E+01   5.160404E-01   7.492744E-02   2.254474E+00
             71  -9.194650E-03  -4.490247E-03  -2.773750E-03  -1.861995E-03   4.172284E-04   5.560642E-04   4.950463E-05   6.819592E-05  -2.284794E-05  -4.084536E+02  -4.027134E+01  -1.784402E+01   3.998451E+00   5.508132E+00  -1.845411E+00
             72  -4.637760E-03  -3.447176E-03  -1.395143E-03  -9.407659E-04   2.860721E-04   2.755225E-04   4.045358E-05   8.383549E-05   3.446733E-06  -1.979079E+02   2.735970E-01  -1.430580E+00   3.267405E+00   6.771328E+00   2.783899E-01
             73  -9.911222E-17  -3.059886E-03  -6.289627E-17  -1.788344E-17   5.353248E-18   5.057302E-18   4.790863E-05   8.930906E-05  -8.725049E-19  -3.773870E-12  -4.263256E-14  -8.348877E-14   3.869543E+00   7.213424E+00  -7.046850E-14
             74   4.637760E-03  -3.447176E-03   1.395143E-03   9.407659E-04  -2.860721E-04  -2.755225E-04   4.045358E-05   8.383549E-05  -3.446733E-06   1.979079E+02  -2.735970E-01   1.430580E+00   3.267405E+00   6.771328E+00  -2.783899E-01
             75   9.194650E-03  -4.490247E-03   2.773750E-03   1.861995E-03  -4.172284E-04  -5.560642E-04   4.950463E-05   6.819592E-05   2.284794E-05   4.084536E+02   4.027134E+01   1.784402E+01   3.998451E+00   5.508132E+00   1.845411E+00
