TITLE = "Example : C3D20_cantilever_beam_matlab"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             55  -8.481899E-02  -2.519417E-01   4.288068E-03   3.212113E-07   5.637353E-07  -9.027877E-07  -1.107257E-07  -2.298788E-16  -2.605558E-07   4.972646E-02   8.890342E-02  -1.479964E-01  -8.943227E-03  -1.856712E-11  -2.104489E-02
             56  -2.028498E-14  -2.498021E-01   7.079634E-14   1.606056E-07   2.818677E-07  -4.513938E-07   5.536284E-08   1.202754E-16  -1.302779E-07   2.486323E-02   4.445171E-02  -7.399822E-02   4.471614E-03   9.714532E-12  -1.052245E-02
             57   8.481899E-02  -2.519417E-01  -4.288068E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             58  -8.481761E-02  -2.540864E-01   7.184964E-14  -1.606056E-07  -2.818677E-07   4.513938E-07   5.536284E-08  -5.343951E-17  -1.302779E-07  -2.486323E-02  -4.445171E-02   7.399822E-02   4.471614E-03  -4.316279E-12  -1.052245E-02
             59  -1.244842E-16  -2.519449E-01   7.043967E-14  -8.030282E-08  -1.409338E-07   2.256969E-07  -2.768142E-08   5.840534E-17  -6.513895E-08  -1.243162E-02  -2.222585E-02   3.699911E-02  -2.235807E-03   4.717350E-12  -5.261223E-03
             60   8.481761E-02  -2.540864E-01   6.860221E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             61  -8.481899E-02  -2.519417E-01  -4.288068E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             62   2.007326E-14  -2.498021E-01   7.084941E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             63   8.481899E-02  -2.519417E-01   4.288068E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             64  -9.910705E-02  -3.439090E-01   4.272272E-03  -1.332522E-06  -2.343840E-06   3.970253E-06  -3.298979E-07   2.116239E-16   1.767599E-07  -1.796476E-01  -3.430143E-01   6.769545E-01  -2.664560E-02   1.709256E-11   1.427676E-02
             65  -2.216247E-14  -3.417606E-01   9.192496E-14  -6.662611E-07  -1.171920E-06   1.985126E-06   1.649490E-07  -1.239308E-16   8.837997E-08  -8.982381E-02  -1.715072E-01   3.384772E-01   1.332280E-02  -1.000980E-11   7.138382E-03
             66   9.910705E-02  -3.439090E-01  -4.272272E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             67  -9.911229E-02  -3.460437E-01   9.390940E-14   6.662611E-07   1.171920E-06  -1.985126E-06   1.649490E-07  -5.833427E-19   8.837997E-08   8.982381E-02   1.715072E-01  -3.384772E-01   1.332280E-02  -4.713186E-14   7.138382E-03
             68  -3.531246E-16  -3.439018E-01   9.202140E-14   3.331305E-07   5.859600E-07  -9.925632E-07  -8.247448E-08   3.121931E-17   4.418998E-08   4.491190E-02   8.575359E-02  -1.692386E-01  -6.661400E-03   2.521569E-12   3.569191E-03
             69   9.911229E-02  -3.460437E-01   8.976210E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             70  -9.910705E-02  -3.439090E-01  -4.272272E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             71   2.170787E-14  -3.417606E-01   9.228473E-14   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             72   9.910705E-02  -3.439090E-01   4.272272E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             73  -1.133087E-01  -4.500656E-01   4.321107E-03   4.368860E-06   8.183908E-06  -1.487039E-05  -2.386123E-07  -4.429276E-16   6.593498E-07   4.249505E-01   1.041227E+00  -2.682928E+00  -1.927253E-02  -3.577504E-11   5.325517E-02
             74  -2.312743E-14  -4.480287E-01   1.150254E-13   2.184430E-06   4.091954E-06  -7.435193E-06   1.193062E-07   1.022374E-16   3.296749E-07   2.124752E-01   5.206137E-01  -1.341464E+00   9.636267E-03   8.257707E-12   2.662759E-02
             75   1.133087E-01  -4.500656E-01  -4.321107E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             76  -1.132955E-01  -4.522338E-01   1.173456E-13  -2.184430E-06  -4.091954E-06   7.435193E-06   1.193062E-07  -2.754694E-16   3.296749E-07  -2.124752E-01  -5.206137E-01   1.341464E+00   9.636267E-03  -2.224943E-11   2.662759E-02
             77  -1.870277E-16  -4.501694E-01   1.149251E-13  -1.092215E-06  -2.045977E-06   3.717597E-06  -5.965308E-08   2.290119E-17   1.648374E-07  -1.062376E-01  -2.603069E-01   6.707320E-01  -4.818134E-03   1.849723E-12   1.331379E-02
             78   1.132955E-01  -4.522338E-01   1.123472E-13   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             79  -1.133087E-01  -4.500656E-01  -4.321107E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             80   2.285455E-14  -4.480287E-01   1.152144E-13   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             81   1.133087E-01  -4.500656E-01   4.321107E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             82  -1.281333E-01  -5.708555E-01   4.053220E-03   2.325819E-05  -2.359586E-05   2.962736E-05   9.737692E-07   1.328227E-17   1.811152E-05   7.305651E+00  -2.630795E-01   8.334517E+00   7.865059E-02   1.072770E-12   1.462853E+00
             83  -2.400182E-14  -5.687880E-01   1.384934E-13   1.162910E-05  -1.179793E-05   1.481368E-05  -4.868846E-07   1.292916E-16   9.055758E-06   3.652826E+00  -1.315397E-01   4.167259E+00  -3.932530E-02   1.044278E-11   7.314266E-01
             84   1.281333E-01  -5.708555E-01  -4.053220E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
