TITLE = "Example : C3D20-cantilever-beam-element320"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             65   1.515639E-08  -9.791029E-09   2.900092E-10   3.182464E-09  -9.601391E-10  -8.762853E-10   2.185064E-11   9.579462E-13  -4.122075E-12   6.771682E+02   7.978466E+00   2.152408E+01   1.764859E+00   7.737258E-02  -3.329368E-01
             66  -1.476442E-08  -9.144359E-09  -1.885224E-09  -3.102588E-09   9.203602E-10   9.054421E-10   1.663303E-11  -9.788777E-13  -3.727289E-11  -6.558747E+02  -6.013900E+00  -8.423756E+00   1.343437E+00  -7.906320E-02  -3.010503E+00
             67  -7.138073E-09  -7.362821E-09  -7.180114E-10  -1.538609E-09   4.859468E-10   4.467724E-10  -7.398160E-12   2.791938E-11   1.092484E-11  -3.219504E+02   5.093220E+00  -1.234944E+00  -5.975437E-01   2.255026E+00   8.823909E-01
             68   4.163393E-10  -6.798187E-09   4.388192E-10   9.147490E-11  -2.509071E-11  -2.947347E-11  -2.053433E-11   4.551907E-11   2.297745E-12   1.924859E+01   4.187609E-01  -2.892243E-01  -1.658542E+00   3.676540E+00   1.855871E-01
             69   7.977847E-09  -7.488437E-09   1.543081E-09   1.719622E-09  -5.387508E-10  -5.037001E-10  -6.226345E-12   3.120401E-11  -1.016793E-11   3.598269E+02  -4.987120E+00   6.749300E-01  -5.028971E-01   2.520324E+00  -8.212562E-01
             70   1.562708E-08  -9.399326E-09   2.534669E-09   3.272255E-09  -9.685447E-10  -9.604190E-10   1.868763E-11   3.961755E-13   2.814774E-11   6.913399E+02   6.287682E+00   7.600284E+00   1.509386E+00   3.199879E-02   2.273471E+00
             71  -1.460279E-08  -7.347288E-09  -4.137126E-09  -2.889058E-09   8.482061E-10   8.554416E-10   2.804635E-11  -7.207436E-12   1.351391E-11  -6.103109E+02  -6.599038E+00  -5.430227E+00   2.265282E+00  -5.821390E-01   1.091508E+00
             72  -6.919785E-09  -5.722231E-09  -1.779603E-09  -1.349923E-09   4.429630E-10   3.811898E-10   8.394344E-11   1.239167E-11   1.751020E-11  -2.817637E+02   7.856435E+00  -2.122303E+00   6.780047E+00   1.000866E+00   1.414286E+00
             73   8.420214E-10  -5.220166E-09   5.439460E-10   1.768035E-10  -4.868254E-11  -5.334104E-11   7.419796E-11   1.724309E-11  -1.213923E-12   3.762044E+01   1.195773E+00   4.432460E-01   5.992912E+00   1.392711E+00  -9.804759E-02
             74   8.608202E-09  -5.967780E-09   2.809807E-09   1.704081E-09  -5.466219E-10  -4.861290E-10   8.030895E-11   1.235930E-11  -1.947246E-11   3.566089E+02  -6.966219E+00   2.805722E+00   6.486492E+00   9.982510E-01  -1.572775E+00
             75   1.632077E-08  -7.853886E-09   4.981636E-09   3.228947E-09  -9.488015E-10  -9.552754E-10   2.972621E-11  -8.055369E-12  -1.672349E-11   6.821121E+02   7.245127E+00   6.199347E+00   2.400964E+00  -6.506260E-01  -1.350743E+00
             76  -2.460156E-08  -1.737841E-08   5.728587E-09  -3.364187E-09   1.015532E-09   1.017309E-09   8.493014E-13   7.334135E-13  -1.730611E-12  -7.047433E+02   2.749859E+00   3.036930E+00   6.859742E-02   5.923724E-02  -1.397801E-01
             77  -1.297220E-08  -1.545198E-08   3.445574E-09  -1.761064E-09   5.312001E-10   5.319377E-10   2.524654E-11  -2.174439E-12  -2.220901E-12  -3.690359E+02   1.252842E+00   1.372000E+00   2.039144E+00  -1.756277E-01  -1.793805E-01
             78  -1.289126E-09  -1.471602E-08   1.081266E-09  -1.798188E-10   5.265879E-11   5.482811E-11   2.404262E-11  -3.470010E-12   6.805323E-15  -3.781095E+01  -2.568708E-01   9.355772E-02   1.941904E+00  -2.802701E-01   5.496607E-04
             79   1.039064E-08  -1.518747E-08  -1.347147E-09   1.403132E-09  -4.250577E-10  -4.232326E-10   2.460676E-11  -2.124105E-12   2.324947E-12   2.938809E+02  -1.441985E+00  -1.147163E+00   1.987469E+00  -1.715623E-01   1.877842E-01
             80   2.201192E-08  -1.684753E-08  -3.827146E-09   3.010063E-09  -9.084361E-10  -9.104223E-10   6.616574E-13   6.562114E-13   1.646692E-12   6.305598E+02  -2.428400E+00  -2.749253E+00   5.344156E-02   5.300169E-02   1.330021E-01
             81  -2.388301E-08  -1.901897E-08   3.231642E-09  -3.309281E-09   1.004878E-09   9.818457E-10  -8.100316E-13  -5.724253E-13  -7.140881E-12  -6.948091E+02   2.093572E+00  -1.627074E+00  -6.542563E-02  -4.623435E-02  -5.767635E-01
             82  -1.226686E-08  -1.713192E-08   2.150716E-09  -1.697811E-09   5.099134E-10   5.063780E-10   5.485342E-13  -1.532969E-11  -1.212112E-11  -3.568306E+02  -1.981458E-01  -7.692506E-01   4.430468E-02  -1.238167E+00  -9.790137E-01
             83  -6.438391E-10  -1.645762E-08   9.791671E-10  -9.015013E-11   2.669121E-11   2.715849E-11  -4.754170E-12  -2.039447E-11   7.799496E-13  -1.896065E+01  -8.627825E-02  -1.079503E-02  -3.839906E-01  -1.647246E+00   6.299593E-02
             84   1.097561E-08  -1.699830E-08  -2.545921E-10   1.519094E-09  -4.566325E-10  -4.526809E-10  -7.991665E-13  -1.371605E-11   1.213517E-11   3.192695E+02   1.136144E-01   7.519504E-01  -6.454806E-02  -1.107835E+00   9.801483E-01
             85   2.258508E-08  -1.875271E-08  -1.529450E-09   3.133493E-09  -9.518133E-10  -9.287201E-10  -1.062583E-12  -3.336177E-13   4.371465E-12   6.579804E+02  -1.953610E+00   1.776824E+00  -8.582405E-02  -2.694605E-02   3.530799E-01
             86  -2.320426E-08  -1.946278E-08   8.175569E-10  -3.236740E-09   9.869054E-10   9.478613E-10  -1.223674E-13  -1.927917E-13  -1.335701E-12  -6.805969E+02   1.684162E+00  -4.622959E+00  -9.883523E-03  -1.557164E-02  -1.078835E-01
             87  -1.158910E-08  -1.762500E-08   9.143126E-10  -1.622703E-09   4.888517E-10   4.804442E-10  -1.403802E-11  -1.133190E-12   2.642048E-13  -3.412917E+02  -1.944147E-01  -1.552543E+00  -1.133840E+00  -9.152690E-02   2.133962E-02
             88  -2.018771E-17  -1.701041E-08   9.450229E-10  -5.569032E-18  -1.110963E-16   1.071119E-16  -2.394676E-11  -2.537149E-16   1.330375E-12  -2.057049E-06  -1.910377E-05   1.614526E-05  -1.934162E+00  -2.049236E-05   1.074533E-01
             89   1.158910E-08  -1.762500E-08   9.143117E-10   1.622703E-09  -4.888518E-10  -4.804440E-10  -1.403813E-11   1.132845E-12   2.640267E-13   3.412917E+02   1.944015E-01   1.552587E+00  -1.133849E+00   9.149905E-02   2.132523E-02
             90   2.320426E-08  -1.946278E-08   8.175562E-10   3.236739E-09  -9.869054E-10  -9.478610E-10  -1.223762E-13   1.927637E-13  -1.335698E-12   6.805970E+02  -1.684149E+00   4.623034E+00  -9.884235E-03   1.556938E-02  -1.078833E-01
             91  -2.258508E-08  -1.875271E-08  -1.529450E-09  -3.133493E-09   9.518132E-10   9.287202E-10  -1.062590E-12   3.336159E-13   4.371244E-12  -6.579804E+02   1.953624E+00  -1.776793E+00  -8.582454E-02   2.694590E-02   3.530620E-01
             92  -1.097561E-08  -1.699829E-08  -2.545917E-10  -1.519094E-09   4.566324E-10   4.526810E-10  -7.989272E-13   1.371584E-11   1.213515E-11  -3.192695E+02  -1.136264E-01  -7.519223E-01  -6.452874E-02   1.107818E+00   9.801470E-01
             93   6.438391E-10  -1.645762E-08   9.791667E-10   9.015020E-11  -2.669147E-11  -2.715838E-11  -4.753992E-12   2.039413E-11   7.798349E-13   1.896065E+01   8.622884E-02   1.080586E-02  -3.839763E-01   1.647218E+00   6.298666E-02
             94   1.226686E-08  -1.713192E-08   2.150715E-09   1.697811E-09  -5.099135E-10  -5.063779E-10   5.485231E-13   1.532948E-11  -1.212137E-11   3.568306E+02   1.981161E-01   7.692611E-01   4.430379E-02   1.238150E+00  -9.790334E-01
             95   2.388301E-08  -1.901897E-08   3.231641E-09   3.309281E-09  -1.004878E-09  -9.818455E-10  -8.100497E-13   5.724248E-13  -7.141078E-12   6.948091E+02  -2.093569E+00   1.627119E+00  -6.542709E-02   4.623431E-02  -5.767794E-01
             96  -2.201192E-08  -1.684753E-08  -3.827145E-09  -3.010062E-09   9.084359E-10   9.104221E-10   6.616529E-13  -6.562092E-13   1.646646E-12  -6.305597E+02   2.428406E+00   2.749250E+00   5.344119E-02  -5.300151E-02   1.329984E-01
             97  -1.039064E-08  -1.518747E-08  -1.347147E-09  -1.403132E-09   4.250574E-10   4.232326E-10   2.460696E-11   2.124102E-12   2.324924E-12  -2.938809E+02   1.441940E+00   1.147161E+00   1.987485E+00   1.715621E-01   1.877823E-01
             98   1.289126E-09  -1.471602E-08   1.081265E-09   1.798189E-10  -5.265912E-11  -5.482805E-11   2.404262E-11   3.469983E-12   6.791266E-15   3.781094E+01   2.567952E-01  -9.357076E-02   1.941904E+00   2.802678E-01   5.485253E-04
