TITLE = "Example : Job-C3D20-canbeam-40-static"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             65   1.367468E-14  -3.411437E-01  -6.103400E-14   9.754564E-17  -9.114837E-17   3.468418E-17   1.886486E-07  -1.060857E-06   1.917565E-17   2.074299E-11  -9.715950E-12   1.056162E-11   1.523701E-02  -8.568462E-02   1.548815E-12
             66   9.900708E-02  -3.432886E-01  -4.281047E-03   2.855964E-03  -8.552283E-04  -8.549854E-04  -2.057232E-07   9.397332E-07  -8.355531E-07   6.001601E+02   6.597773E-01   6.990133E-01  -1.661610E-02   7.590153E-02  -6.748698E-02
             67  -9.900959E-02  -3.454287E-01  -3.745399E-14  -2.856997E-03   8.539543E-04   8.574334E-04  -1.788559E-06   5.987774E-17   3.866669E-16  -6.003099E+02  -8.485444E-01  -2.865326E-01  -1.444605E-01   4.836262E-12   3.123078E-11
             68   1.014744E-15  -3.432865E-01  -6.067392E-14  -2.016285E-17   3.397313E-16  -1.487598E-16   9.725397E-07   7.654514E-17  -4.948356E-17   1.744092E-11   7.558851E-11  -3.347475E-12   7.855128E-02   6.182504E-12  -3.996764E-12
             69   9.900959E-02  -3.454287E-01  -8.403347E-14   2.856997E-03  -8.539543E-04  -8.574334E-04  -1.788559E-06  -2.055630E-17  -5.087255E-16   6.003099E+02   8.485444E-01   2.865326E-01  -1.444605E-01  -1.660335E-12  -4.108938E-11
             70  -9.900708E-02  -3.432886E-01  -4.281047E-03  -2.855964E-03   8.552283E-04   8.549854E-04  -2.057232E-07  -9.397332E-07  -8.355531E-07  -6.001601E+02  -6.597773E-01  -6.990133E-01  -1.661610E-02  -7.590153E-02  -6.748698E-02
             71  -1.159698E-14  -3.411437E-01  -6.070972E-14  -5.434208E-17  -2.337277E-16   1.325105E-16   1.886486E-07   1.060857E-06  -3.187930E-17  -2.783060E-11  -5.660700E-11   2.572428E-12   1.523701E-02   8.568462E-02  -2.574847E-12
             72   9.900708E-02  -3.432886E-01   4.281047E-03   2.855964E-03  -8.552283E-04  -8.549854E-04  -2.057232E-07  -9.397332E-07   8.355531E-07   6.001601E+02   6.597773E-01   6.990133E-01  -1.661610E-02  -7.590153E-02   6.748698E-02
             73  -1.133026E-01  -4.494333E-01   4.310413E-03  -2.866552E-03   8.601563E-04   8.690863E-04   7.971321E-06  -5.960118E-06  -2.171965E-06  -6.008479E+02   1.158899E+00   2.601429E+00   6.438375E-01  -4.813941E-01  -1.754279E-01
             74   1.375410E-14  -4.473187E-01  -7.376416E-14  -7.594368E-17   1.877114E-16  -5.904246E-17  -1.000272E-05   4.886151E-06   9.378777E-18  -5.970668E-12   3.667311E-11  -3.172629E-12  -8.079116E-01   3.946507E-01   7.575610E-13
             75   1.133026E-01  -4.494333E-01  -4.310413E-03   2.866552E-03  -8.601563E-04  -8.690863E-04   7.971321E-06  -5.960118E-06   2.171965E-06   6.008479E+02  -1.158899E+00  -2.601429E+00   6.438375E-01  -4.813941E-01   1.754279E-01
             76  -1.132952E-01  -4.515873E-01  -4.792128E-14  -2.867904E-03   8.683153E-04   8.550788E-04   9.960519E-06  -1.273705E-17   3.801318E-16  -6.019385E+02   1.604562E+00  -5.336449E-01   8.045034E-01  -1.028788E-12   3.070290E-11
             77   1.077868E-15  -4.494504E-01  -7.381668E-14  -5.906338E-17   3.644126E-17   6.309448E-17  -7.962065E-06  -5.256356E-17  -1.821890E-17  -4.758555E-12   1.074862E-11   1.505127E-11  -6.430899E-01  -4.245522E-12  -1.471619E-12
             78   1.132952E-01  -4.515873E-01  -9.955778E-14   2.867904E-03  -8.683153E-04  -8.550788E-04   9.960519E-06   3.575517E-17  -4.340011E-16   6.019385E+02  -1.604562E+00   5.336449E-01   8.045034E-01   2.888009E-12  -3.505386E-11
             79  -1.133026E-01  -4.494333E-01  -4.310413E-03  -2.866552E-03   8.601563E-04   8.690863E-04   7.971321E-06   5.960118E-06   2.171965E-06  -6.008479E+02   1.158899E+00   2.601429E+00   6.438375E-01   4.813941E-01   1.754279E-01
             80  -1.200591E-14  -4.473187E-01  -7.371807E-14  -3.494380E-17   2.127882E-16  -8.622027E-17  -1.000272E-05  -4.886151E-06   1.338400E-18   5.740741E-12   4.551004E-11  -2.785772E-12  -8.079116E-01  -3.946507E-01   1.081759E-13
             81   1.133026E-01  -4.494333E-01   4.310413E-03   2.866552E-03  -8.601563E-04  -8.690863E-04   7.971321E-06   5.960118E-06  -2.171965E-06   6.008479E+02  -1.158899E+00  -2.601429E+00   6.438375E-01   4.813941E-01  -1.754279E-01
             82  -1.277241E-01  -5.701665E-01   4.076728E-03  -2.718868E-03   9.096778E-04   8.006479E-04  -7.934532E-05   1.559154E-05  -5.513221E-05  -5.613906E+02   2.475915E+01   7.146623E+00  -6.408660E+00   1.259317E+00  -4.452986E+00
             83   1.385695E-14  -5.676828E-01  -8.695323E-14   7.622347E-17  -3.226891E-16  -2.706112E-17   7.137139E-05  -1.642295E-05  -2.102994E-17  -2.091527E-11  -8.525802E-11  -3.749401E-11   5.764612E+00  -1.326469E+00  -1.698472E-12
             84   1.277241E-01  -5.701665E-01  -4.076728E-03   2.718868E-03  -9.096778E-04  -8.006479E-04  -7.934532E-05   1.559154E-05   5.513221E-05   5.613906E+02  -2.475915E+01  -7.146623E+00  -6.408660E+00   1.259317E+00   4.452986E+00
             85  -1.276841E-01  -5.721329E-01  -5.842007E-14  -2.681929E-03   8.653855E-04   8.300434E-04  -5.198174E-05   2.950682E-17   3.208413E-16  -5.527529E+02   2.027478E+01   1.456567E+01  -4.198525E+00   2.383344E-12   2.591416E-11
             86   1.125361E-15  -5.698073E-01  -8.677940E-14   1.690326E-16  -2.741083E-16   1.500163E-17   5.629817E-05  -1.038833E-18   7.358551E-18   1.651013E-11  -5.511636E-11  -8.455903E-12   4.547160E+00  -8.407164E-14   5.942947E-13
             87   1.276841E-01  -5.721329E-01  -1.144252E-13   2.681929E-03  -8.653855E-04  -8.300434E-04  -5.198174E-05   4.125093E-17  -3.153186E-16   5.527529E+02  -2.027478E+01  -1.456567E+01  -4.198525E+00   3.330641E-12  -2.546774E-11
             88  -1.277241E-01  -5.701665E-01  -4.076728E-03  -2.718868E-03   9.096778E-04   8.006479E-04  -7.934532E-05  -1.559154E-05   5.513221E-05  -5.613906E+02   2.475915E+01   7.146623E+00  -6.408660E+00  -1.259317E+00   4.452986E+00
             89  -1.186899E-14  -5.676828E-01  -8.680595E-14  -1.000113E-17   5.496566E-17  -6.217554E-17   7.137139E-05   1.642295E-05   1.016403E-17  -3.800515E-12   6.783019E-12  -1.210276E-11   5.764612E+00   1.326469E+00   8.205128E-13
             90   1.277241E-01  -5.701665E-01   4.076728E-03   2.718868E-03  -9.096778E-04  -8.006479E-04  -7.934532E-05  -1.559154E-05  -5.513221E-05   5.613906E+02  -2.475915E+01  -7.146623E+00  -6.408660E+00  -1.259317E+00  -4.452986E+00
             91  -1.398296E-01  -7.028442E-01   4.357549E-03  -2.301516E-03   3.962100E-04   8.786977E-04  -5.174245E-04   7.877339E-05   2.840628E-05  -4.961608E+02  -6.037436E+01   1.756598E+01  -4.179198E+01   6.362466E+00   2.294354E+00
             92   1.343012E-14  -7.023085E-01  -9.893617E-14  -2.024833E-16   4.245194E-16  -3.982316E-17   5.713809E-04  -1.467155E-04  -3.915842E-17  -1.059242E-11   9.062262E-11   1.559997E-11   4.615000E+01  -1.185010E+01  -3.163137E-12
             93   1.398296E-01  -7.028442E-01  -4.357549E-03   2.301516E-03  -3.962100E-04  -8.786977E-04  -5.174245E-04   7.877339E-05  -2.840628E-05   4.961608E+02   6.037436E+01  -1.756598E+01  -4.179198E+01   6.362466E+00  -2.294354E+00
             94  -1.394633E-01  -7.046365E-01  -7.061705E-14  -2.224480E-03   3.040592E-04   8.643219E-04  -5.100953E-04   1.059401E-16   7.423397E-18  -4.872895E+02  -7.883317E+01   1.167080E+01  -4.120000E+01   8.555823E-12   6.010747E-13
             95   1.411538E-15  -7.044879E-01  -9.923654E-14  -6.176027E-17  -4.622767E-17   1.585989E-16   5.042924E-04   1.369601E-16   5.325669E-17  -3.705480E-12  -1.357137E-12   3.177725E-11   4.073131E+01   1.106093E-11   4.301542E-12
             96   1.394633E-01  -7.046365E-01  -1.281283E-13   2.224480E-03  -3.040592E-04  -8.643219E-04  -5.100953E-04  -9.757142E-17  -1.033719E-16   4.872895E+02   7.883317E+01  -1.167080E+01  -4.120000E+01  -7.881473E-12  -8.349765E-12
             97  -1.398296E-01  -7.028442E-01  -4.357549E-03  -2.301516E-03   3.962100E-04   8.786977E-04  -5.174245E-04  -7.877339E-05  -2.840628E-05  -4.961608E+02  -6.037436E+01   1.756598E+01  -4.179198E+01  -6.362466E+00  -2.294354E+00
             98  -1.193395E-14  -7.023085E-01  -9.964510E-14   4.397774E-17  -2.253108E-16   6.256075E-18   5.713809E-04   1.467155E-04  -3.811712E-17  -1.398526E-11  -5.755396E-11  -2.013500E-11   4.615000E+01   1.185010E+01  -3.078881E-12
             99   1.398296E-01  -7.028442E-01   4.357549E-03   2.301516E-03  -3.962100E-04  -8.786977E-04  -5.174245E-04  -7.877339E-05   2.840628E-05   4.961608E+02   6.037436E+01  -1.756598E+01  -4.179198E+01  -6.362466E+00   2.294354E+00
            100  -1.322959E-02  -8.036428E-03   1.880130E-03  -2.942128E-03   9.719058E-04   7.948952E-04   4.541882E-05   1.500117E-05  -1.282128E-05  -6.176623E+02   1.460475E+01  -1.398928E+01   3.668443E+00   1.211633E+00  -1.035565E+00
            101  -6.593056E-03  -6.636572E-03  -2.323137E-16  -1.504365E-03   4.396125E-04   3.612818E-04   2.560874E-05  -1.162129E-18   1.298696E-16  -3.282409E+02  -1.421381E+01  -2.686724E+01   2.068398E+00  -9.414691E-14   1.048839E-11
            102   1.666995E-15  -5.968365E-03  -2.110688E-15   3.631802E-16  -8.539447E-17  -1.039154E-16  -7.942412E-05  -2.011063E-05  -4.239196E-17   7.974066E-11   7.299050E-12   4.286349E-12  -6.415025E+00  -1.624320E+00  -3.424029E-12
            103  -6.822124E-03  -4.839948E-03   2.020625E-03  -1.433198E-03   3.960984E-04   4.469682E-04   8.234062E-05   8.722628E-06  -6.711888E-05  -3.030134E+02  -7.511592E+00   7.058307E-01   6.650589E+00   7.045199E-01  -5.421141E+00
