TITLE = "Example : Job-C3D8-cantilever-beam-rho7800-dyna"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             81   3.984032E-01  -1.577646E+00   1.568254E-02   1.006984E-02  -1.485711E-03  -3.136508E-03   2.616949E-09   7.841261E-04  -3.560956E-10   2.286667E+03   4.200011E+02   1.533339E+02   2.113690E-04   6.333326E+01  -2.876157E-05
             82  -4.487524E-01  -2.001224E+00   1.568254E-02  -1.006984E-02   1.485715E-03   3.136508E-03  -4.611854E-10  -7.841272E-04   7.876995E-11  -2.286667E+03  -4.199998E+02  -1.533332E+02  -3.724959E-05  -6.333335E+01   6.362188E-06
             83  -6.707763E-16  -1.993795E+00  -7.496939E-15   3.720004E-18   7.719519E-17  -1.350703E-16   2.384261E-10  -7.841269E-04   4.965679E-17  -6.096457E-12   5.840661E-12  -2.848566E-11   1.925749E-05  -6.333333E+01   4.010741E-12
             84   4.487524E-01  -2.001224E+00  -1.568254E-02   1.006984E-02  -1.485715E-03  -3.136508E-03  -4.611853E-10  -7.841272E-04  -7.876999E-11   2.286667E+03   4.199998E+02   1.533332E+02  -3.724959E-05  -6.333335E+01  -6.362192E-06
             85  -4.487524E-01  -2.009065E+00  -2.416467E-14  -1.006984E-02   1.485714E-03   3.136508E-03  -5.986948E-11   5.475221E-18   1.633914E-19  -2.286667E+03  -4.200000E+02  -1.533333E+02  -4.835612E-06   4.423129E-13   1.319700E-14
             86  -1.429656E-15  -2.001637E+00  -6.822727E-15   2.318267E-17   9.128982E-17  -6.022557E-17   3.121759E-11  -8.917563E-18  -3.064547E-18   1.036682E-11   2.135181E-11  -3.069545E-12   2.521421E-06  -7.256418E-13  -2.475211E-13
             87   4.487524E-01  -2.009065E+00   9.812803E-15   1.006984E-02  -1.485714E-03  -3.136508E-03  -5.986953E-11  -3.960048E-17   8.836419E-18   2.286667E+03   4.200000E+02   1.533333E+02  -4.835616E-06  -3.188561E-12   7.137108E-13
             88  -4.487524E-01  -2.001224E+00  -1.568254E-02  -1.006984E-02   1.485715E-03   3.136508E-03  -4.611853E-10   7.841272E-04  -7.877000E-11  -2.286667E+03  -4.199998E+02  -1.533332E+02  -3.724958E-05   6.333335E+01  -6.362192E-06
             89  -1.720118E-15  -1.993795E+00  -6.895194E-15  -3.753810E-17   3.626656E-17   1.520681E-17   2.384260E-10   7.841269E-04  -3.209996E-17  -4.234835E-12   7.517542E-12   4.064304E-12   1.925749E-05   6.333333E+01  -2.592689E-12
             90   4.487524E-01  -2.001224E+00   1.568254E-02   1.006984E-02  -1.485715E-03  -3.136508E-03  -4.611854E-10   7.841272E-04   7.876998E-11   2.286667E+03   4.199998E+02   1.533332E+02  -3.724959E-05   6.333335E+01   6.362191E-06
